102, 917469, 1, 0, 0
200, 1469006, 1, 0, 0
300, 962942, 1, 0, 0
400, 594119, 1, 0, 0
500, 591008, 1, 0, 0
600, 505900, 1, 0, 0
700, 720053, 1, 0, 0
800, 814249, 1, 0, 0
900, 947944, 1, 0, 0
1000, 615128, 1, 0, 0
1100, 562956, 1, 0, 0
1207, 464123, 1, 0, 0
1300, 589614, 1, 0, 0
1400, 552994, 1, 0, 0
1500, 314644, 1, 0, 0
1600, 572435, 1, 0, 0
1700, 419440, 1, 0, 0
1800, 593505, 1, 0, 0
1900, 544431, 1, 0, 0
2000, 905022, 1, 0, 0
2100, 833148, 1, 0, 0
2202, 716655, 1, 0, 0
2300, 562784, 1, 0, 0
2400, 1035355, 1, 0, 0
2500, 343389, 1, 0, 0
2600, 321205, 1, 0, 0
2700, 336019, 1, 0, 0
2800, 312144, 1, 0, 0
2900, 331926, 1, 0, 0
3000, 624982, 1, 0, 0
3100, 456704, 1, 0, 0
3201, 716796, 1, 0, 0
3300, 687303, 1, 0, 0
3400, 562422, 1, 0, 0
3500, 639132, 1, 0, 0
3600, 592826, 1, 0, 0
3701, 368074, 1, 0, 0
3800, 485425, 1, 0, 0
3900, 459508, 1, 0, 0
4001, 610162, 1, 0, 0
4100, 667677, 1, 0, 0
4200, 400079, 1, 0, 0
4300, 915918, 1, 0, 0
4400, 438295, 1, 0, 0
4500, 366823, 1, 0, 0
4600, 540424, 1, 0, 0
4700, 647216, 1, 0, 0
4800, 521170, 1, 0, 0
4900, 613248, 1, 0, 0
5000, 610842, 1, 0, 0
5100, 418875, 1, 0, 0
5200, 492332, 1, 0, 0
5300, 663589, 1, 0, 0
5400, 407921, 1, 0, 0
5500, 413522, 1, 0, 0
5600, 453841, 1, 0, 0
5700, 309451, 1, 0, 0
5800, 441426, 1, 0, 0
5900, 493491, 1, 0, 0
6000, 312243, 1, 0, 0
6103, 629556, 1, 0, 0
6200, 578587, 1, 0, 0
6300, 621743, 1, 0, 0
6400, 522583, 1, 0, 0
6500, 656855, 1, 0, 0
6600, 625175, 1, 0, 0
6700, 808492, 1, 0, 0
6800, 696988, 1, 0, 0
6900, 869463, 1, 0, 0
7000, 311265, 1, 0, 0
7100, 457001, 1, 0, 0
7200, 348066, 1, 0, 0
7300, 298237, 1, 0, 0
7400, 310026, 1, 0, 0
7500, 303188, 1, 0, 0
7600, 573789, 1, 0, 0
7700, 758286, 1, 0, 0
7800, 581947, 1, 0, 0
7900, 346830, 1, 0, 0
8000, 414940, 1, 0, 0
8100, 609469, 1, 0, 0
8200, 338262, 1, 0, 0
8300, 272248, 1, 0, 0
8400, 299195, 1, 0, 0
8502, 317326, 1, 0, 0
8600, 399198, 1, 0, 0
8703, 302919, 1, 0, 0
8800, 346642, 1, 0, 0
8900, 434363, 1, 0, 0
9000, 346566, 1, 0, 0
9100, 390036, 1, 0, 0
9200, 628684, 1, 0, 0
9301, 569295, 1, 0, 0
9400, 531349, 1, 0, 0
9500, 318318, 1, 0, 0
9600, 339689, 1, 0, 0
9700, 383363, 1, 0, 0
9800, 307269, 1, 0, 0
9900, 307369, 1, 0, 0
10000, 292207, 1, 0, 0
10100, 316697, 1, 0, 0
